benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Hills,432000.0,0.755,0.1637703287118478,0.1637703288205861,-99.99971875803564,-99.9997182812698,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.765,0.1637704628643098,0.1637704630060975,-99.99913056586296,-99.99912994419697,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.775,0.1637708058297019,0.163770805912553,-99.99762685420924,-99.99762649095712,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.785,0.1637715605559458,0.1637715604457067,-99.99431791213568,-99.99431839544536,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.795,0.163772977765809,0.1637729774478677,-99.98810485881089,-99.98810625260636,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.805,0.0289133106013055,0.0289133105957723,-99.9782360354275,-99.97823746049556,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.8150000000000001,0.0289132265733285,0.0289132265733811,-99.99988263470392,-99.99988262116098,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.8250000000000001,0.0289132261183023,0.0289132261192697,-99.99999988340927,-99.99999963413444,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.835,0.0289132261178498,0.0289132261178528,-99.99999999999984,-99.99999999922508,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.845,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.00000000000004,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.855,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.865,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.875,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.885,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.895,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.905,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.915,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.925,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.935,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.945,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.955,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.965,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.975,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.985,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.995,0.0289132261178498,0.0289132261178498,-99.99999999999984,-100.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
