benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Miller,194400.0,3.775,0.2278056325554577,0.22780563255376,-1.2000000561170945,-1.2000000561438564,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.825,0.231070419424081,0.2310704194255274,-1.1500003055388306,-1.1500003055173107,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.875,0.2345328153774947,0.2345328153984209,-1.1000014650034815,-1.1000014647102023,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.925,0.2382121622765571,0.2382121623895426,-1.0500061782768746,-1.050006176788444,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.975,0.2421299312351342,0.24212993170634,-1.000022899649714,-1.0000228938279123,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.025,0.2463092380867345,0.2463092397220764,-0.9500746200505782,-0.9500746011456126,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.075,0.2507734565906488,0.2507734614034332,-0.900214130101651,-0.9002140781697343,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.125,0.2555437727898049,0.2555437849150645,-0.8505429275420291,-0.8505428057121797,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.175,0.2606363971283706,0.2606364235059151,-0.8012226167784918,-0.8012223705550651,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.2250000000000005,0.2660613380923096,0.2660613881075268,-0.7524624214876818,-0.7524619886324488,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
