benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Hills,11,theta,432000.0,EFV,0.395,0.404436363104391,
Hills,11,theta,432000.0,EFV,0.405,0.1210299687350338,
Hills,11,theta,432000.0,EFV,0.415,0.1199998640013542,
Hills,11,theta,432000.0,EFV,0.425,0.1188996275964457,
Hills,11,theta,432000.0,EFV,0.435,0.1177220834062384,
Hills,11,theta,432000.0,EFV,0.445,0.1164589030347099,
Hills,11,theta,432000.0,EFV,0.455,0.1151003301305119,
Hills,11,theta,432000.0,EFV,0.465,0.1136348135714757,
Hills,11,theta,432000.0,EFV,0.475,0.1120485099436078,
Hills,11,theta,432000.0,EFV,0.485,0.1103245938741085,
Hills,11,theta,432000.0,EFV,0.495,0.10844227776464,
Hills,11,theta,432000.0,EFV,0.505,0.1063753773552835,
Hills,11,theta,432000.0,EFV,0.515,0.1040901396845632,
Hills,11,theta,432000.0,EFV,0.525,0.1015418173115674,
Hills,11,theta,432000.0,EFV,0.535,0.0986689914193492,
Hills,11,theta,432000.0,EFV,0.545,0.0953835721901485,
Hills,11,theta,432000.0,EFV,0.555,0.0915517718193145,
Hills,11,theta,432000.0,EFV,0.5650000000000001,0.0869540988449693,
Hills,11,theta,432000.0,EFV,0.5750000000000001,0.0811894510928546,
Hills,11,theta,432000.0,EFV,0.585,0.0734045243525291,
Hills,11,theta,432000.0,EFV,0.595,0.0614883858345594,
Hills,11,theta,432000.0,EFV,0.605,0.3240358516438898,
Hills,11,theta,432000.0,EFV,0.615,0.310998514245299,
Hills,11,theta,432000.0,EFV,0.625,0.2948195801616098,
Hills,11,theta,432000.0,EFV,0.635,0.2739153824395009,
Hills,11,theta,432000.0,EFV,0.645,0.2459293135154717,
Hills,11,theta,432000.0,EFV,0.655,0.2095482900893206,
Hills,11,theta,432000.0,EFV,0.665,0.1716289823434696,
Hills,11,theta,432000.0,EFV,0.675,0.1638967860806386,
Hills,11,theta,432000.0,EFV,0.685,0.163771658318251,
Hills,11,theta,432000.0,EFV,0.6950000000000001,0.1637702796947478,
Hills,11,theta,432000.0,EFV,0.705,0.163770264771587,
Hills,11,theta,432000.0,EFV,0.715,0.1637702648057436,
Hills,11,theta,432000.0,EFV,0.725,0.1637702656813444,
Hills,11,theta,432000.0,EFV,0.735,0.163770269336696,
Hills,11,theta,432000.0,EFV,0.745,0.1637702830329977,
Hills,11,theta,432000.0,EFV,0.755,0.1637703287118478,
Hills,11,theta,432000.0,EFV,0.765,0.1637704628643098,
Hills,11,theta,432000.0,EFV,0.775,0.1637708058297019,
Hills,11,theta,432000.0,EFV,0.785,0.1637715605559458,
Hills,11,theta,432000.0,EFV,0.795,0.163772977765809,
Hills,11,theta,432000.0,EFV,0.805,0.0289133106013055,
Hills,11,theta,432000.0,EFV,0.8150000000000001,0.0289132265733285,
Hills,11,theta,432000.0,EFV,0.8250000000000001,0.0289132261183023,
Hills,11,theta,432000.0,EFV,0.835,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.845,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.855,0.0289132261178498,
